tier,wins,losses,veteran,inactive,freshBlood,hotStreak,role,winRate,totalGames,region
GRANDMASTER,121,89,False,False,False,False,Bottom,57.62,210,Korea
GRANDMASTER,86,69,True,False,False,False,Top,55.48,155,Korea
GRANDMASTER,59,31,False,False,False,False,Mid,65.56,90,Korea
GRANDMASTER,300,274,False,False,False,False,Bottom,52.26,574,Korea
GRANDMASTER,192,164,False,False,True,False,Top,53.93,356,Korea
GRANDMASTER,126,136,False,False,False,False,Mid,48.09,262,Korea
GRANDMASTER,339,321,False,False,True,False,Bottom,51.36,660,Korea
GRANDMASTER,287,277,False,False,True,False,Jungle,50.89,564,Korea
GRANDMASTER,90,53,False,False,False,True,Jungle,62.94,143,Korea
GRANDMASTER,99,71,False,False,False,False,Mid,58.24,170,Korea
GRANDMASTER,193,142,False,False,False,False,Bottom,57.61,335,Korea
GRANDMASTER,82,55,False,False,False,False,Bottom,59.85,137,Korea
GRANDMASTER,303,268,True,False,False,False,Top,53.06,571,Korea
GRANDMASTER,280,261,False,False,False,False,Bottom,51.76,541,Korea
GRANDMASTER,245,237,False,False,False,False,Jungle,50.83,482,Korea
GRANDMASTER,231,210,True,False,False,False,Jungle,52.38,441,Korea
GRANDMASTER,186,121,True,False,False,True,Bottom,60.59,307,Korea
GRANDMASTER,107,93,False,False,True,False,Jungle,53.5,200,Korea
GRANDMASTER,196,161,False,False,False,False,Bottom,54.9,357,Korea
GRANDMASTER,96,83,False,False,False,False,Bottom,53.63,179,Korea
GRANDMASTER,86,72,True,False,False,False,Top,54.43,158,Korea
GRANDMASTER,203,182,False,False,False,False,Mid,52.73,385,Korea
GRANDMASTER,181,149,False,False,False,False,Mid,54.85,330,Korea
GRANDMASTER,108,79,False,False,False,True,Top,57.75,187,Korea
GRANDMASTER,155,190,False,False,True,False,Jungle,44.93,345,Korea
GRANDMASTER,297,273,False,False,True,False,Mid,52.11,570,Korea
GRANDMASTER,195,162,True,False,False,False,Mid,54.62,357,Korea
GRANDMASTER,106,83,True,False,False,True,Bottom,56.08,189,Korea
GRANDMASTER,119,78,False,False,False,False,Top,60.41,197,Korea
GRANDMASTER,111,91,False,False,True,False,Bottom,54.95,202,Korea
GRANDMASTER,70,49,False,False,False,False,Top,58.82,119,Korea
GRANDMASTER,492,459,True,False,False,False,Bottom,51.74,951,Korea
GRANDMASTER,183,159,False,False,False,True,Bottom,53.51,342,Korea
GRANDMASTER,113,90,False,False,True,False,Bottom,55.67,203,Korea
GRANDMASTER,101,70,False,False,True,False,Mid,59.06,171,Korea
GRANDMASTER,225,180,False,False,True,False,Bottom,55.56,405,Korea
GRANDMASTER,109,67,True,False,False,False,Bottom,61.93,176,Korea
GRANDMASTER,162,185,False,False,True,True,Bottom,46.69,347,Korea
GRANDMASTER,121,99,True,False,False,False,Bottom,55.0,220,Korea
GRANDMASTER,144,162,False,False,True,False,Top,47.06,306,Korea
GRANDMASTER,122,82,True,False,False,True,Mid,59.8,204,Korea
GRANDMASTER,209,187,False,False,True,False,Top,52.78,396,Korea
GRANDMASTER,173,147,False,False,True,False,Bottom,54.06,320,Korea
GRANDMASTER,286,254,True,False,False,False,Jungle,52.96,540,Korea
GRANDMASTER,96,92,False,False,True,False,Bottom,51.06,188,Korea
GRANDMASTER,87,59,False,False,False,False,Bottom,59.59,146,Korea
GRANDMASTER,139,112,True,False,False,False,Jungle,55.38,251,Korea
GRANDMASTER,186,177,False,False,False,False,Bottom,51.24,363,Korea
GRANDMASTER,77,55,False,False,False,True,Bottom,58.33,132,Korea
GRANDMASTER,62,50,False,False,False,False,Bottom,55.36,112,Korea
GRANDMASTER,245,232,True,False,False,False,Jungle,51.36,477,Korea
GRANDMASTER,149,106,True,False,False,False,Bottom,58.43,255,Korea
GRANDMASTER,102,93,False,False,True,False,Bottom,52.31,195,Korea
GRANDMASTER,84,65,True,False,False,False,Top,56.38,149,Korea
GRANDMASTER,161,135,False,False,False,False,Mid,54.39,296,Korea
GRANDMASTER,153,132,False,False,False,True,Mid,53.68,285,Korea
GRANDMASTER,96,75,False,False,False,False,Jungle,56.14,171,Korea
GRANDMASTER,127,122,False,False,False,False,Jungle,51.0,249,Korea
GRANDMASTER,69,55,False,False,False,False,Jungle,55.65,124,Korea
GRANDMASTER,246,175,False,False,False,True,Jungle,58.43,421,Korea
GRANDMASTER,204,191,False,False,False,False,Mid,51.65,395,Korea
GRANDMASTER,133,144,False,False,False,False,Bottom,48.01,277,Korea
GRANDMASTER,153,176,True,False,False,True,Bottom,46.5,329,Korea
GRANDMASTER,167,150,True,False,False,False,Jungle,52.68,317,Korea
GRANDMASTER,149,119,False,False,False,False,Bottom,55.6,268,Korea
GRANDMASTER,109,69,False,False,False,False,Jungle,61.24,178,Korea
GRANDMASTER,429,400,True,False,False,True,Mid,51.75,829,Korea
GRANDMASTER,106,77,True,False,False,False,Jungle,57.92,183,Korea
GRANDMASTER,229,224,False,False,False,False,Bottom,50.55,453,Korea
GRANDMASTER,131,97,False,False,False,True,Bottom,57.46,228,Korea
GRANDMASTER,127,109,False,False,False,False,Mid,53.81,236,Korea
GRANDMASTER,197,169,True,False,False,False,Mid,53.83,366,Korea
GRANDMASTER,85,50,False,False,False,False,Mid,62.96,135,Korea
GRANDMASTER,194,176,False,False,False,True,Top,52.43,370,Korea
GRANDMASTER,210,184,False,False,False,False,Mid,53.3,394,Korea
GRANDMASTER,223,194,True,False,False,False,Bottom,53.48,417,Korea
GRANDMASTER,85,71,False,False,False,False,Bottom,54.49,156,Korea
GRANDMASTER,193,108,False,False,True,False,Mid,64.12,301,Korea
GRANDMASTER,168,153,False,False,False,False,Top,52.34,321,Korea
GRANDMASTER,120,77,False,False,False,False,Jungle,60.91,197,Korea
GRANDMASTER,98,69,False,False,True,False,Mid,58.68,167,Korea
GRANDMASTER,83,68,False,False,False,False,Jungle,54.97,151,Korea
GRANDMASTER,199,132,False,False,True,False,Bottom,60.12,331,Korea
GRANDMASTER,79,65,True,False,False,True,Bottom,54.86,144,Korea
GRANDMASTER,256,230,False,False,False,False,Mid,52.67,486,Korea
GRANDMASTER,249,241,False,False,True,True,Mid,50.82,490,Korea
GRANDMASTER,143,128,True,False,False,False,Bottom,52.77,271,Korea
GRANDMASTER,392,344,False,False,True,False,Bottom,53.26,736,Korea
GRANDMASTER,310,273,False,False,False,True,Bottom,53.17,583,Korea
GRANDMASTER,211,176,False,False,True,True,Bottom,54.52,387,Korea
GRANDMASTER,146,111,True,False,False,False,Jungle,56.81,257,Korea
GRANDMASTER,99,73,False,False,False,False,Top,57.56,172,Korea
GRANDMASTER,358,339,False,False,False,False,Jungle,51.36,697,Korea
GRANDMASTER,82,68,False,False,False,True,Top,54.67,150,Korea
GRANDMASTER,73,63,False,False,False,False,Top,53.68,136,Korea
GRANDMASTER,64,55,False,False,False,False,Bottom,53.78,119,Korea
GRANDMASTER,380,371,False,False,True,False,Jungle,50.6,751,Korea
GRANDMASTER,158,143,True,False,False,False,Bottom,52.49,301,Korea
GRANDMASTER,151,132,True,False,False,False,Bottom,53.36,283,Korea
GRANDMASTER,146,125,False,False,False,False,Top,53.87,271,Korea
GRANDMASTER,185,161,False,False,True,False,Bottom,53.47,346,Korea
GRANDMASTER,130,110,False,False,False,False,Bottom,54.17,240,Korea
GRANDMASTER,231,223,False,False,False,False,Jungle,50.88,454,Korea
GRANDMASTER,167,128,False,False,False,True,Mid,56.61,295,Korea
GRANDMASTER,103,85,False,False,False,False,Top,54.79,188,Korea
GRANDMASTER,236,223,False,False,True,False,Jungle,51.42,459,Korea
GRANDMASTER,172,157,True,False,False,False,Bottom,52.28,329,Korea
GRANDMASTER,131,118,False,False,True,False,Bottom,52.61,249,Korea
GRANDMASTER,107,80,True,False,False,False,Bottom,57.22,187,Korea
GRANDMASTER,83,64,False,False,False,True,Jungle,56.46,147,Korea
GRANDMASTER,238,203,False,False,True,False,Bottom,53.97,441,Korea
GRANDMASTER,236,208,False,False,False,False,Mid,53.15,444,Korea
GRANDMASTER,114,53,False,False,False,True,Bottom,68.26,167,Korea
GRANDMASTER,135,100,True,False,False,False,Bottom,57.45,235,Korea
GRANDMASTER,241,214,False,False,True,False,Bottom,52.97,455,Korea
GRANDMASTER,220,205,False,False,False,False,Jungle,51.76,425,Korea
GRANDMASTER,172,155,False,False,False,False,Jungle,52.6,327,Korea
GRANDMASTER,148,138,True,False,False,False,Mid,51.75,286,Korea
GRANDMASTER,146,124,True,False,False,False,Jungle,54.07,270,Korea
GRANDMASTER,79,64,False,False,False,False,Mid,55.24,143,Korea
GRANDMASTER,120,107,False,False,False,False,Bottom,52.86,227,Korea
GRANDMASTER,96,70,False,False,False,False,Bottom,57.83,166,Korea
GRANDMASTER,94,75,False,False,False,False,Mid,55.62,169,Korea
GRANDMASTER,191,171,False,False,True,False,Top,52.76,362,Korea
GRANDMASTER,77,48,False,False,False,False,Mid,61.6,125,Korea
GRANDMASTER,187,161,True,False,False,False,Mid,53.74,348,Korea
GRANDMASTER,266,236,False,False,True,False,Jungle,52.99,502,Korea
GRANDMASTER,85,60,False,False,False,False,Bottom,58.62,145,Korea
GRANDMASTER,231,199,False,False,True,False,Jungle,53.72,430,Korea
GRANDMASTER,165,140,False,False,True,False,Top,54.1,305,Korea
GRANDMASTER,70,47,False,False,True,False,Bottom,59.83,117,Korea
GRANDMASTER,160,106,True,False,False,True,Jungle,60.15,266,Korea
GRANDMASTER,130,112,False,False,True,False,Bottom,53.72,242,Korea
GRANDMASTER,117,95,False,False,True,False,Jungle,55.19,212,Korea
GRANDMASTER,96,70,False,False,False,False,Top,57.83,166,Korea
GRANDMASTER,203,185,False,False,False,False,Bottom,52.32,388,Korea
GRANDMASTER,174,170,False,False,False,False,Bottom,50.58,344,Korea
GRANDMASTER,83,64,False,False,False,False,Jungle,56.46,147,Korea
GRANDMASTER,157,128,False,False,True,False,Top,55.09,285,Korea
GRANDMASTER,86,49,False,False,True,False,Jungle,63.7,135,Korea
GRANDMASTER,68,57,False,False,False,False,Top,54.4,125,Korea
GRANDMASTER,271,257,True,False,False,False,Mid,51.33,528,Korea
GRANDMASTER,214,200,True,False,False,False,Jungle,51.69,414,Korea
GRANDMASTER,276,294,False,False,False,False,Jungle,48.42,570,Korea
GRANDMASTER,243,224,False,False,False,True,Top,52.03,467,Korea
GRANDMASTER,169,140,False,False,False,False,Bottom,54.69,309,Korea
GRANDMASTER,113,91,False,False,False,False,Top,55.39,204,Korea
GRANDMASTER,196,176,True,False,False,False,Bottom,52.69,372,Korea
GRANDMASTER,102,81,False,False,False,True,Top,55.74,183,Korea
GRANDMASTER,50,27,False,False,True,False,Bottom,64.94,77,Korea
GRANDMASTER,297,276,False,False,True,False,Bottom,51.83,573,Korea
GRANDMASTER,250,236,False,False,True,False,Mid,51.44,486,Korea
GRANDMASTER,212,194,False,False,True,False,Mid,52.22,406,Korea
GRANDMASTER,64,53,False,False,True,False,Mid,54.7,117,Korea
GRANDMASTER,183,173,True,False,False,False,Jungle,51.4,356,Korea
GRANDMASTER,133,131,False,False,False,False,Mid,50.38,264,Korea
GRANDMASTER,125,110,False,False,False,False,Jungle,53.19,235,Korea
GRANDMASTER,432,437,True,False,False,False,Bottom,49.71,869,Korea
GRANDMASTER,303,283,True,False,False,False,Bottom,51.71,586,Korea
GRANDMASTER,250,243,False,False,False,False,Bottom,50.71,493,Korea
GRANDMASTER,176,137,False,False,False,False,Jungle,56.23,313,Korea
GRANDMASTER,154,140,False,False,False,False,Jungle,52.38,294,Korea
GRANDMASTER,59,41,False,False,True,False,Bottom,59.0,100,Korea
GRANDMASTER,433,409,False,False,False,False,Top,51.43,842,Korea
GRANDMASTER,184,173,True,False,False,False,Mid,51.54,357,Korea
GRANDMASTER,195,162,False,False,False,False,Top,54.62,357,Korea
GRANDMASTER,195,184,True,False,False,False,Mid,51.45,379,Korea
GRANDMASTER,159,137,False,False,True,False,Jungle,53.72,296,Korea
GRANDMASTER,202,180,False,False,False,False,Bottom,52.88,382,Korea
GRANDMASTER,151,82,False,False,False,True,Top,64.81,233,Korea
GRANDMASTER,121,112,False,False,False,False,Bottom,51.93,233,Korea
GRANDMASTER,111,93,True,False,False,False,Top,54.41,204,Korea
GRANDMASTER,69,51,False,False,True,True,Jungle,57.5,120,Korea
GRANDMASTER,57,31,False,False,True,True,Bottom,64.77,88,Korea
GRANDMASTER,76,49,False,False,False,False,Mid,60.8,125,Korea
GRANDMASTER,316,217,False,False,True,True,Bottom,59.29,533,Korea
GRANDMASTER,122,106,False,False,False,False,Top,53.51,228,Korea
GRANDMASTER,125,101,False,False,False,True,Mid,55.31,226,Korea
GRANDMASTER,157,139,False,False,False,False,Top,53.04,296,Korea
GRANDMASTER,281,264,False,False,True,False,Bottom,51.56,545,Korea
GRANDMASTER,276,256,True,False,False,False,Bottom,51.88,532,Korea
GRANDMASTER,211,180,False,False,False,False,Jungle,53.96,391,Korea
GRANDMASTER,183,158,True,False,False,False,Mid,53.67,341,Korea
GRANDMASTER,131,117,False,False,False,False,Jungle,52.82,248,Korea
GRANDMASTER,97,79,False,False,False,False,Jungle,55.11,176,Korea
GRANDMASTER,319,223,False,False,True,False,Jungle,58.86,542,Korea
GRANDMASTER,237,236,False,False,True,False,Mid,50.11,473,Korea
GRANDMASTER,75,53,False,False,False,False,Bottom,58.59,128,Korea
GRANDMASTER,371,303,False,False,True,False,Bottom,55.04,674,Korea
GRANDMASTER,219,211,False,False,False,True,Bottom,50.93,430,Korea
GRANDMASTER,269,243,False,False,False,False,Jungle,52.54,512,Korea
GRANDMASTER,192,172,False,False,False,True,Bottom,52.75,364,Korea
GRANDMASTER,110,102,False,False,False,False,Bottom,51.89,212,Korea
GRANDMASTER,71,59,False,False,True,True,Jungle,54.62,130,Korea
GRANDMASTER,215,188,False,False,False,False,Top,53.35,403,Korea
GRANDMASTER,80,86,False,False,True,False,Top,48.19,166,Korea
GRANDMASTER,332,319,True,False,False,False,Bottom,51.0,651,Korea
GRANDMASTER,192,170,False,False,True,False,Top,53.04,362,Korea
GRANDMASTER,125,100,False,False,False,False,Mid,55.56,225,Korea
GRANDMASTER,112,84,True,False,False,False,Bottom,57.14,196,Korea
GRANDMASTER,78,60,False,False,True,False,Top,56.52,138,Korea
GRANDMASTER,236,216,False,False,True,True,Mid,52.21,452,Korea
GRANDMASTER,268,237,True,False,False,False,Bottom,53.07,505,Korea
GRANDMASTER,254,228,False,False,False,False,Mid,52.7,482,Korea
GRANDMASTER,154,139,False,False,True,False,Mid,52.56,293,Korea
GRANDMASTER,103,88,True,False,False,False,Bottom,53.93,191,Korea
GRANDMASTER,395,377,False,False,True,False,Jungle,51.17,772,Korea
GRANDMASTER,203,130,False,False,True,False,Mid,60.96,333,Korea
GRANDMASTER,228,142,False,False,False,False,Mid,61.62,370,Korea
GRANDMASTER,152,136,True,False,False,False,Bottom,52.78,288,Korea
GRANDMASTER,108,70,False,False,False,False,Jungle,60.67,178,Korea
GRANDMASTER,88,62,False,False,True,False,Bottom,58.67,150,Korea
GRANDMASTER,87,44,False,False,False,False,Mid,66.41,131,Korea
GRANDMASTER,166,141,False,False,False,False,Bottom,54.07,307,Korea
GRANDMASTER,127,107,False,False,False,False,Top,54.27,234,Korea
GRANDMASTER,150,132,False,False,False,False,Bottom,53.19,282,Korea
GRANDMASTER,139,99,False,False,True,False,Top,58.4,238,Korea
GRANDMASTER,48,24,False,False,True,False,Top,66.67,72,Korea
GRANDMASTER,116,105,False,False,True,False,Bottom,52.49,221,Korea
GRANDMASTER,178,153,False,False,False,False,Jungle,53.78,331,Korea
GRANDMASTER,117,119,False,False,False,False,Bottom,49.58,236,Korea
GRANDMASTER,122,101,False,False,True,False,Bottom,54.71,223,Korea
GRANDMASTER,97,73,False,False,True,False,Bottom,57.06,170,Korea
GRANDMASTER,38,16,False,False,False,False,Bottom,70.37,54,Korea
GRANDMASTER,467,444,True,False,False,True,Mid,51.26,911,Korea
GRANDMASTER,207,196,True,False,False,True,Bottom,51.36,403,Korea
GRANDMASTER,130,98,False,False,True,False,Jungle,57.02,228,Korea
GRANDMASTER,100,85,False,False,True,False,Mid,54.05,185,Korea
GRANDMASTER,191,119,True,False,False,False,Mid,61.61,310,Korea
GRANDMASTER,163,134,False,False,False,False,Mid,54.88,297,Korea
GRANDMASTER,466,439,False,False,True,False,Top,51.49,905,Korea
GRANDMASTER,254,179,False,False,True,False,Mid,58.66,433,Korea
GRANDMASTER,158,147,False,False,True,True,Mid,51.8,305,Korea
GRANDMASTER,70,42,False,False,True,False,Bottom,62.5,112,Korea
GRANDMASTER,209,189,False,False,False,True,Bottom,52.51,398,Korea
GRANDMASTER,146,130,False,False,False,False,Bottom,52.9,276,Korea
GRANDMASTER,212,195,True,False,False,False,Mid,52.09,407,Korea
GRANDMASTER,76,79,False,False,False,False,Bottom,49.03,155,Korea
GRANDMASTER,68,45,False,False,False,False,Bottom,60.18,113,Korea
GRANDMASTER,176,152,True,False,False,False,Top,53.66,328,Korea
GRANDMASTER,141,116,False,False,True,False,Mid,54.86,257,Korea
GRANDMASTER,93,57,False,False,False,True,Bottom,62.0,150,Korea
GRANDMASTER,66,33,False,False,True,False,Jungle,66.67,99,Korea
GRANDMASTER,216,236,False,False,False,False,Bottom,47.79,452,Korea
GRANDMASTER,119,103,False,False,False,False,Bottom,53.6,222,Korea
GRANDMASTER,115,100,False,False,True,False,Jungle,53.49,215,Korea
GRANDMASTER,334,320,False,False,False,False,Mid,51.07,654,Korea
GRANDMASTER,104,84,False,False,True,False,Top,55.32,188,Korea
GRANDMASTER,124,107,False,False,False,False,Bottom,53.68,231,Korea
GRANDMASTER,99,71,False,False,False,False,Mid,58.24,170,Korea
GRANDMASTER,87,63,False,False,False,False,Bottom,58.0,150,Korea
GRANDMASTER,65,43,False,False,False,False,Top,60.19,108,Korea
GRANDMASTER,134,101,False,False,False,True,Mid,57.02,235,Korea
GRANDMASTER,99,72,False,False,True,True,Bottom,57.89,171,Korea
GRANDMASTER,253,240,False,False,False,False,Bottom,51.32,493,Korea
GRANDMASTER,153,137,False,False,False,False,Bottom,52.76,290,Korea
GRANDMASTER,172,142,False,False,False,False,Bottom,54.78,314,Korea
GRANDMASTER,68,44,False,False,False,True,Bottom,60.71,112,Korea
GRANDMASTER,245,225,False,False,True,False,Bottom,52.13,470,Korea
GRANDMASTER,41,33,False,False,False,True,Top,55.41,74,Korea
GRANDMASTER,196,177,False,False,True,False,Mid,52.55,373,Korea
GRANDMASTER,281,267,True,False,False,True,Bottom,51.28,548,Korea
GRANDMASTER,244,223,False,False,False,False,Jungle,52.25,467,Korea
GRANDMASTER,352,341,False,False,True,False,Top,50.79,693,Korea
GRANDMASTER,343,333,True,False,False,False,Bottom,50.74,676,Korea
GRANDMASTER,233,201,False,False,True,False,Top,53.69,434,Korea
GRANDMASTER,211,190,False,False,True,False,Top,52.62,401,Korea
GRANDMASTER,146,132,False,False,True,True,Bottom,52.52,278,Korea
GRANDMASTER,99,82,True,False,False,True,Jungle,54.7,181,Korea
GRANDMASTER,75,55,False,False,False,False,Bottom,57.69,130,Korea
GRANDMASTER,267,182,False,False,True,False,Bottom,59.47,449,Korea
GRANDMASTER,188,153,False,False,False,True,Bottom,55.13,341,Korea
GRANDMASTER,181,134,False,False,False,True,Jungle,57.46,315,Korea
GRANDMASTER,175,156,False,False,False,False,Jungle,52.87,331,Korea
GRANDMASTER,130,104,False,False,False,False,Bottom,55.56,234,Korea
GRANDMASTER,106,53,False,False,False,False,Mid,66.67,159,Korea
GRANDMASTER,127,97,False,False,False,False,Jungle,56.7,224,Korea
GRANDMASTER,118,138,False,False,False,False,Mid,46.09,256,Korea
GRANDMASTER,196,176,False,False,True,False,Mid,52.69,372,Korea
GRANDMASTER,92,84,False,False,False,False,Jungle,52.27,176,Korea
GRANDMASTER,47,18,False,False,False,False,Mid,72.31,65,Korea
GRANDMASTER,288,293,False,False,False,False,Bottom,49.57,581,Korea
GRANDMASTER,169,191,False,False,False,False,Bottom,46.94,360,Korea
GRANDMASTER,163,152,True,False,False,False,Mid,51.75,315,Korea
GRANDMASTER,77,66,False,False,False,False,Bottom,53.85,143,Korea
GRANDMASTER,235,232,True,False,False,False,Bottom,50.32,467,Korea
GRANDMASTER,184,178,True,False,False,False,Bottom,50.83,362,Korea
GRANDMASTER,125,122,False,False,False,False,Top,50.61,247,Korea
GRANDMASTER,65,45,False,False,False,True,Bottom,59.09,110,Korea
GRANDMASTER,310,296,False,False,True,False,Jungle,51.16,606,Korea
GRANDMASTER,205,217,True,False,False,True,Mid,48.58,422,Korea
GRANDMASTER,143,112,False,False,True,False,Bottom,56.08,255,Korea
GRANDMASTER,77,63,False,False,False,False,Mid,55.0,140,Korea
GRANDMASTER,227,211,False,False,False,False,Bottom,51.83,438,Korea
GRANDMASTER,139,125,False,False,True,False,Bottom,52.65,264,Korea
GRANDMASTER,99,86,False,False,False,False,Jungle,53.51,185,Korea
GRANDMASTER,45,18,False,False,True,False,Top,71.43,63,Korea
GRANDMASTER,199,127,False,False,False,False,Jungle,61.04,326,Korea
GRANDMASTER,159,145,True,False,False,False,Bottom,52.3,304,Korea
GRANDMASTER,104,85,False,False,False,True,Mid,55.03,189,Korea
GRANDMASTER,143,99,False,False,True,False,Mid,59.09,242,Korea
GRANDMASTER,103,77,False,False,False,False,Mid,57.22,180,Korea
GRANDMASTER,148,127,False,False,True,True,Mid,53.82,275,Korea
GRANDMASTER,68,56,False,False,False,True,Mid,54.84,124,Korea
GRANDMASTER,343,328,True,False,False,False,Top,51.12,671,Korea
GRANDMASTER,156,135,False,False,False,False,Bottom,53.61,291,Korea
GRANDMASTER,323,313,False,False,True,False,Jungle,50.79,636,Korea
GRANDMASTER,121,69,False,False,True,False,Bottom,63.68,190,Korea
GRANDMASTER,114,90,False,False,False,False,Top,55.88,204,Korea
GRANDMASTER,110,91,False,False,True,False,Mid,54.73,201,Korea
GRANDMASTER,110,97,False,False,False,False,Top,53.14,207,Korea
GRANDMASTER,90,56,False,False,False,False,Mid,61.64,146,Korea
GRANDMASTER,62,40,False,False,False,False,Top,60.78,102,Korea
GRANDMASTER,209,199,False,False,True,False,Jungle,51.23,408,Korea
GRANDMASTER,138,113,False,False,True,False,Bottom,54.98,251,Korea
GRANDMASTER,137,117,False,False,True,False,Bottom,53.94,254,Korea
GRANDMASTER,266,255,False,False,True,True,Mid,51.06,521,Korea
GRANDMASTER,196,169,False,False,False,True,Jungle,53.7,365,Korea
GRANDMASTER,151,132,False,False,True,False,Mid,53.36,283,Korea
GRANDMASTER,111,40,False,False,True,False,Bottom,73.51,151,Korea
GRANDMASTER,81,60,False,False,False,True,Bottom,57.45,141,Korea
GRANDMASTER,252,248,False,False,False,False,Mid,50.4,500,Korea
GRANDMASTER,143,133,False,False,False,False,Bottom,51.81,276,Korea
GRANDMASTER,119,103,False,False,True,False,Bottom,53.6,222,Korea
GRANDMASTER,181,152,False,False,True,False,Mid,54.35,333,Korea
GRANDMASTER,104,101,True,False,False,False,Mid,50.73,205,Korea
GRANDMASTER,66,52,False,False,False,False,Bottom,55.93,118,Korea
GRANDMASTER,364,352,True,False,False,False,Mid,50.84,716,Korea
GRANDMASTER,238,175,False,False,True,False,Bottom,57.63,413,Korea
GRANDMASTER,248,221,False,False,False,True,Mid,52.88,469,Korea
GRANDMASTER,231,185,False,False,True,False,Bottom,55.53,416,Korea
GRANDMASTER,196,171,False,False,False,False,Bottom,53.41,367,Korea
GRANDMASTER,192,170,False,False,True,False,Bottom,53.04,362,Korea
GRANDMASTER,164,142,False,False,False,False,Jungle,53.59,306,Korea
GRANDMASTER,55,37,False,False,True,False,Bottom,59.78,92,Korea
GRANDMASTER,179,158,False,False,False,False,Bottom,53.12,337,Korea
GRANDMASTER,177,166,True,False,False,False,Mid,51.6,343,Korea
GRANDMASTER,104,90,False,False,True,False,Bottom,53.61,194,Korea
GRANDMASTER,81,70,False,False,False,False,Mid,53.64,151,Korea
GRANDMASTER,213,201,False,False,True,False,Bottom,51.45,414,Korea
GRANDMASTER,45,27,False,False,False,False,Bottom,62.5,72,Korea
GRANDMASTER,208,177,False,False,False,False,Bottom,54.03,385,Korea
GRANDMASTER,158,127,False,False,False,False,Bottom,55.44,285,Korea
GRANDMASTER,148,126,False,False,False,False,Bottom,54.01,274,Korea
GRANDMASTER,136,133,False,False,False,False,Mid,50.56,269,Korea
GRANDMASTER,421,403,False,False,False,False,Bottom,51.09,824,Korea
GRANDMASTER,196,184,False,False,False,False,Mid,51.58,380,Korea
GRANDMASTER,146,130,False,False,False,False,Bottom,52.9,276,Korea
GRANDMASTER,334,313,False,False,True,True,Top,51.62,647,Korea
GRANDMASTER,179,162,False,False,False,False,Top,52.49,341,Korea
GRANDMASTER,145,125,False,False,False,True,Bottom,53.7,270,Korea
GRANDMASTER,73,59,False,False,True,False,Jungle,55.3,132,Korea
GRANDMASTER,62,36,False,False,False,False,Bottom,63.27,98,Korea
GRANDMASTER,139,59,False,False,True,False,Bottom,70.2,198,Korea
GRANDMASTER,89,79,False,False,False,False,Bottom,52.98,168,Korea
GRANDMASTER,129,111,False,False,True,True,Mid,53.75,240,Korea
GRANDMASTER,100,62,False,False,True,False,Bottom,61.73,162,Korea
GRANDMASTER,44,37,False,False,False,False,Jungle,54.32,81,Korea
GRANDMASTER,246,219,False,False,False,False,Bottom,52.9,465,Korea
GRANDMASTER,212,207,False,False,False,False,Top,50.6,419,Korea
GRANDMASTER,99,92,False,False,True,False,Bottom,51.83,191,Korea
GRANDMASTER,94,45,False,False,False,False,Top,67.63,139,Korea
GRANDMASTER,374,358,False,False,True,False,Mid,51.09,732,Korea
GRANDMASTER,292,279,False,False,True,False,Jungle,51.14,571,Korea
GRANDMASTER,189,167,False,False,False,False,Bottom,53.09,356,Korea
GRANDMASTER,187,159,False,False,False,False,Mid,54.05,346,Korea
GRANDMASTER,137,113,True,False,False,False,Bottom,54.8,250,Korea
GRANDMASTER,103,76,False,False,False,False,Bottom,57.54,179,Korea
GRANDMASTER,180,158,False,False,False,False,Jungle,53.25,338,Korea
GRANDMASTER,83,53,False,False,False,False,Top,61.03,136,Korea
GRANDMASTER,148,140,True,False,False,False,Mid,51.39,288,Korea
GRANDMASTER,67,39,False,False,False,False,Bottom,63.21,106,Korea
GRANDMASTER,117,96,False,False,False,False,Bottom,54.93,213,Korea
GRANDMASTER,237,222,False,False,False,False,Bottom,51.63,459,Korea
GRANDMASTER,214,198,False,False,False,True,Bottom,51.94,412,Korea
GRANDMASTER,173,159,True,False,False,False,Bottom,52.11,332,Korea
GRANDMASTER,165,152,False,False,True,True,Top,52.05,317,Korea
GRANDMASTER,146,131,False,False,False,False,Top,52.71,277,Korea
GRANDMASTER,226,212,False,False,True,False,Bottom,51.6,438,Korea
GRANDMASTER,115,99,False,False,False,False,Bottom,53.74,214,Korea
GRANDMASTER,95,75,False,False,True,False,Jungle,55.88,170,Korea
GRANDMASTER,160,132,False,False,True,False,Bottom,54.79,292,Korea
GRANDMASTER,114,83,False,False,False,False,Top,57.87,197,Korea
GRANDMASTER,75,64,False,False,False,False,Bottom,53.96,139,Korea
GRANDMASTER,344,332,False,False,True,False,Bottom,50.89,676,Korea
GRANDMASTER,161,161,False,False,False,False,Mid,50.0,322,Korea
GRANDMASTER,337,318,False,False,True,False,Mid,51.45,655,Korea
GRANDMASTER,332,309,False,False,True,False,Mid,51.79,641,Korea
GRANDMASTER,304,281,False,False,True,False,Bottom,51.97,585,Korea
GRANDMASTER,260,241,False,False,True,False,Jungle,51.9,501,Korea
GRANDMASTER,125,75,False,False,True,False,Jungle,62.5,200,Korea
GRANDMASTER,356,337,False,False,False,False,Bottom,51.37,693,Korea
GRANDMASTER,210,235,True,False,False,False,Jungle,47.19,445,Korea
